classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
451387745,not-logged-in-b67ae6fd7d417dac955a,,b67ae6fd7d417dac955a,22731,workflow_prueba,29.53,2022-11-17 11:10:04 UTC,,,"{""source"":""api"",""session"":""d006c6224f29039a801409cc481cc51e805a4de2b6f791dfb3e77cea09563de7"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:09:55.620Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:07.956Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:09:17.361Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":218.3125,""x2"":257.3125,""y1"":1.75,""y2"":65.75,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[]}]","{""82613675"":{""retired"":{""id"":109476645,""workflow_id"":22731,""classifications_count"":30,""created_at"":""2022-11-16T19:43:17.778Z"",""updated_at"":""2022-11-17T11:09:30.307Z"",""retired_at"":""2022-11-17T11:09:30.296Z"",""subject_id"":82613675,""retirement_reason"":""classification_count""},""Filename"":""img09.gif""}}",82613675
451387751,not-logged-in-b45b2568936404241781,,b45b2568936404241781,22731,workflow_prueba,29.53,2022-11-17 11:10:06 UTC,,,"{""source"":""api"",""session"":""4f2ffdaa48a0a3bba243cc5a87ce82fd5b66f2381954d7a97f2ebad317bac2e1"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:09:56.026Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:06.485Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:09:11.403Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Nubes""}]","{""82613672"":{""retired"":{""id"":109476650,""workflow_id"":22731,""classifications_count"":31,""created_at"":""2022-11-16T19:43:23.914Z"",""updated_at"":""2022-11-17T11:09:16.774Z"",""retired_at"":""2022-11-17T11:09:16.766Z"",""subject_id"":82613672,""retirement_reason"":""classification_count""},""Filename"":""img06.gif""}}",82613672
451387754,not-logged-in-a8d4f854db783b03f5de,,a8d4f854db783b03f5de,22731,workflow_prueba,29.53,2022-11-17 11:10:06 UTC,,,"{""source"":""api"",""session"":""68dd2365d083645611a66014a2f2204eff6de7992830cc3abfca0986e753fedd"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:07.090Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:13.234Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:09:31.277Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613676"":{""retired"":{""id"":109476652,""workflow_id"":22731,""classifications_count"":30,""created_at"":""2022-11-16T19:43:29.437Z"",""updated_at"":""2022-11-17T11:09:31.909Z"",""retired_at"":""2022-11-17T11:09:31.901Z"",""subject_id"":82613676,""retirement_reason"":""classification_count""},""Filename"":""img10.gif""}}",82613676
451387756,not-logged-in-0d6be4edc50875151046,,0d6be4edc50875151046,22731,workflow_prueba,29.53,2022-11-17 11:10:07 UTC,,,"{""source"":""api"",""session"":""0b1aa8b2e0a8f9d2fb0dfbcd80308de92481602b2ec0d8b64308c3f1d0b9579c"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:01.619Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:07.684Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":true,""selected_at"":""2022-11-17T11:10:00.957Z"",""already_seen"":false,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Bicho""}]","{""82613680"":{""retired"":{""id"":109476655,""workflow_id"":22731,""classifications_count"":33,""created_at"":""2022-11-16T19:43:40.294Z"",""updated_at"":""2022-11-17T11:09:51.097Z"",""retired_at"":""2022-11-17T11:09:51.085Z"",""subject_id"":82613680,""retirement_reason"":""classification_count""},""Filename"":""img14.gif""}}",82613680
451387767,not-logged-in-671123c8575c07369efc,,671123c8575c07369efc,22731,workflow_prueba,29.53,2022-11-17 11:10:13 UTC,,,"{""source"":""api"",""session"":""153ed8be2a08917838287fcefa352343cc2207faa955d887a831e8ba5e70077b"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:09:33.683Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:13.588Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:02:07.335Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":720.9033203125,""x2"":694.8624877929688,""y1"":158.53529357910156,""y2"":125.9842529296875,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[]}]","{""82613666"":{""retired"":{""id"":109476629,""workflow_id"":22731,""classifications_count"":28,""created_at"":""2022-11-16T19:42:35.099Z"",""updated_at"":""2022-11-17T11:09:06.145Z"",""retired_at"":""2022-11-17T11:09:06.135Z"",""subject_id"":82613666,""retirement_reason"":""classification_count""},""Filename"":""cam24-eeye-EXT-2017-05-27 - 03-43-08_060.gif""}}",82613666
451387772,not-logged-in-7a14037f57946237cacf,,7a14037f57946237cacf,22731,workflow_prueba,29.53,2022-11-17 11:10:14 UTC,,,"{""source"":""api"",""session"":""9f1cd00a3e929840e91c993c574097ac5161e6208a72809099ea81db1aee9122"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:05.552Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:26.001Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:09:54.135Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Nubes""}]","{""82613668"":{""retired"":{""id"":109476657,""workflow_id"":22731,""classifications_count"":32,""created_at"":""2022-11-16T19:43:45.816Z"",""updated_at"":""2022-11-17T11:09:59.775Z"",""retired_at"":""2022-11-17T11:09:59.759Z"",""subject_id"":82613668,""retirement_reason"":""classification_count""},""Filename"":""img01.gif""}}",82613668
451387781,not-logged-in-671123c8575c07369efc,,671123c8575c07369efc,22731,workflow_prueba,29.53,2022-11-17 11:10:18 UTC,,,"{""source"":""api"",""session"":""0ab6a504b47a493144cac26f10f52689e810c1aadc74bae6094fea0204d25808"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:09:55.641Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:18.713Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:09:06.781Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613668"":{""retired"":{""id"":109476657,""workflow_id"":22731,""classifications_count"":32,""created_at"":""2022-11-16T19:43:45.816Z"",""updated_at"":""2022-11-17T11:09:59.775Z"",""retired_at"":""2022-11-17T11:09:59.759Z"",""subject_id"":82613668,""retirement_reason"":""classification_count""},""Filename"":""img01.gif""}}",82613668
451387785,not-logged-in-a8d4f854db783b03f5de,,a8d4f854db783b03f5de,22731,workflow_prueba,29.53,2022-11-17 11:10:19 UTC,,,"{""source"":""api"",""session"":""68dd2365d083645611a66014a2f2204eff6de7992830cc3abfca0986e753fedd"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:14.370Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:25.754Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:09:31.277Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613668"":{""retired"":{""id"":109476657,""workflow_id"":22731,""classifications_count"":32,""created_at"":""2022-11-16T19:43:45.816Z"",""updated_at"":""2022-11-17T11:09:59.775Z"",""retired_at"":""2022-11-17T11:09:59.759Z"",""subject_id"":82613668,""retirement_reason"":""classification_count""},""Filename"":""img01.gif""}}",82613668
451387788,not-logged-in-7a14037f57946237cacf,,7a14037f57946237cacf,22731,workflow_prueba,29.53,2022-11-17 11:10:21 UTC,,,"{""source"":""api"",""session"":""6fcfd25521f2c6755d5bffa9d0083e7e0605b5a26b4f84eeb3b6b5e884f3e3aa"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:06.535Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:26.995Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1154,""clientHeight"":865,""naturalWidth"":1662,""naturalHeight"":1246}],""subject_selection_state"":{""retired"":true,""selected_at"":""2022-11-17T11:10:00.669Z"",""already_seen"":false,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":818.472900390625,""x2"":683.0498657226562,""y1"":418.8749694824219,""y2"":489.46783447265625,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[{""x1"":724.829345703125,""x2"":687.3718872070312,""y1"":449.1290588378906,""y2"":473.6204528808594,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool""},{""x1"":752.2020874023438,""x2"":719.066650390625,""y1"":467.8577880859375,""y2"":490.90850830078125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Tool""}]}]","{""82613667"":{""retired"":{""id"":109476627,""workflow_id"":22731,""classifications_count"":30,""created_at"":""2022-11-16T19:42:27.289Z"",""updated_at"":""2022-11-17T11:09:09.735Z"",""retired_at"":""2022-11-17T11:09:09.725Z"",""subject_id"":82613667,""retirement_reason"":""classification_count""},""Filename"":""cam31-ObservatoireOukaimeden-MOR-2018-02-24 - 03-27-52_081.gif""}}",82613667
451387789,not-logged-in-47411b8bb0d5ac04ded1,,47411b8bb0d5ac04ded1,22731,workflow_prueba,29.53,2022-11-17 11:10:21 UTC,,,"{""source"":""api"",""session"":""12f77f2748abe65f49bbbed4bd02d3efc1c5675cb4c18fb7ba9a951e4116a02f"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:09:50.249Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:21.249Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:08:36.316Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""Sí, veo un meteoro.""},{""task"":""T2"",""task_label"":""Dibuja la trayectoria de inicio a fin sobre la imagen. Hazlo por cada meteoro que aparezca"",""value"":[{""x1"":256.3125,""x2"":210.3125,""y1"":64.75,""y2"":-9.25,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Draw""}]},{""task"":""T3"",""task_label"":""Grosor de la traza"",""value"":[]}]","{""82613675"":{""retired"":{""id"":109476645,""workflow_id"":22731,""classifications_count"":30,""created_at"":""2022-11-16T19:43:17.778Z"",""updated_at"":""2022-11-17T11:09:30.307Z"",""retired_at"":""2022-11-17T11:09:30.296Z"",""subject_id"":82613675,""retirement_reason"":""classification_count""},""Filename"":""img09.gif""}}",82613675
451387794,not-logged-in-7a14037f57946237cacf,,7a14037f57946237cacf,22731,workflow_prueba,29.53,2022-11-17 11:10:22 UTC,,,"{""source"":""api"",""session"":""9f1cd00a3e929840e91c993c574097ac5161e6208a72809099ea81db1aee9122"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:27.193Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:33.434Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":true,""selected_at"":""2022-11-17T11:10:15.787Z"",""already_seen"":false,""selection_state"":""failover_fallback"",""finished_workflow"":true,""user_has_finished_workflow"":true},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Nubes""}]","{""82613678"":{""retired"":{""id"":109476656,""workflow_id"":22731,""classifications_count"":29,""created_at"":""2022-11-16T19:43:41.473Z"",""updated_at"":""2022-11-17T11:07:10.367Z"",""retired_at"":""2022-11-17T11:07:10.354Z"",""subject_id"":82613678,""retirement_reason"":""classification_count""},""Filename"":""img12.gif""}}",82613678
451387796,not-logged-in-0d6be4edc50875151046,,0d6be4edc50875151046,22731,workflow_prueba,29.53,2022-11-17 11:10:22 UTC,,,"{""source"":""api"",""session"":""e82bd7a7025e5dbb27ec1bd42b46203fccf1f1ef8f8bbb6505a852d922b79446"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:05.915Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:22.212Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:07:10.808Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Nubes""}]","{""82613668"":{""retired"":{""id"":109476657,""workflow_id"":22731,""classifications_count"":32,""created_at"":""2022-11-16T19:43:45.816Z"",""updated_at"":""2022-11-17T11:09:59.775Z"",""retired_at"":""2022-11-17T11:09:59.759Z"",""subject_id"":82613668,""retirement_reason"":""classification_count""},""Filename"":""img01.gif""}}",82613668
451387797,not-logged-in-7a14037f57946237cacf,,7a14037f57946237cacf,22731,workflow_prueba,29.53,2022-11-17 11:10:22 UTC,,,"{""source"":""api"",""session"":""78d53c857770da771278abb2ae77acf013d9335d816d4858c675da0d0bad857b"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T09:09:33.824Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T09:10:02.426Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:01:02.573Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Otro""}]","{""82613680"":{""retired"":{""id"":109476655,""workflow_id"":22731,""classifications_count"":33,""created_at"":""2022-11-16T19:43:40.294Z"",""updated_at"":""2022-11-17T11:09:51.097Z"",""retired_at"":""2022-11-17T11:09:51.085Z"",""subject_id"":82613680,""retirement_reason"":""classification_count""},""Filename"":""img14.gif""}}",82613680
451387803,not-logged-in-b67ae6fd7d417dac955a,,b67ae6fd7d417dac955a,22731,workflow_prueba,29.53,2022-11-17 11:10:25 UTC,,,"{""source"":""api"",""session"":""5e3c68ba619f6e4931e9a1b68e3097263f32c85c84130152876ccb40bc7e3be3"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:05.218Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:34.362Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:09:01.926Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Bicho""}]","{""82613675"":{""retired"":{""id"":109476645,""workflow_id"":22731,""classifications_count"":30,""created_at"":""2022-11-16T19:43:17.778Z"",""updated_at"":""2022-11-17T11:09:30.307Z"",""retired_at"":""2022-11-17T11:09:30.296Z"",""subject_id"":82613675,""retirement_reason"":""classification_count""},""Filename"":""img09.gif""}}",82613675
451387804,not-logged-in-0d6be4edc50875151046,,0d6be4edc50875151046,22731,workflow_prueba,29.53,2022-11-17 11:10:25 UTC,,,"{""source"":""api"",""session"":""0b1aa8b2e0a8f9d2fb0dfbcd80308de92481602b2ec0d8b64308c3f1d0b9579c"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:08.788Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:26.317Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":true,""selected_at"":""2022-11-17T11:10:00.957Z"",""already_seen"":false,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Avión""}]","{""82613678"":{""retired"":{""id"":109476656,""workflow_id"":22731,""classifications_count"":29,""created_at"":""2022-11-16T19:43:41.473Z"",""updated_at"":""2022-11-17T11:07:10.367Z"",""retired_at"":""2022-11-17T11:07:10.354Z"",""subject_id"":82613678,""retirement_reason"":""classification_count""},""Filename"":""img12.gif""}}",82613678
451387807,not-logged-in-671123c8575c07369efc,,671123c8575c07369efc,22731,workflow_prueba,29.53,2022-11-17 11:10:27 UTC,,,"{""source"":""api"",""session"":""0ab6a504b47a493144cac26f10f52689e810c1aadc74bae6094fea0204d25808"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:20.054Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:27.401Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[null],""subject_selection_state"":{""retired"":true,""selected_at"":""2022-11-17T11:10:19.579Z"",""already_seen"":false,""selection_state"":""failover_fallback"",""finished_workflow"":true,""user_has_finished_workflow"":true},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Nubes""}]","{""82613672"":{""retired"":{""id"":109476650,""workflow_id"":22731,""classifications_count"":31,""created_at"":""2022-11-16T19:43:23.914Z"",""updated_at"":""2022-11-17T11:09:16.774Z"",""retired_at"":""2022-11-17T11:09:16.766Z"",""subject_id"":82613672,""retirement_reason"":""classification_count""},""Filename"":""img06.gif""}}",82613672
451387810,not-logged-in-47411b8bb0d5ac04ded1,,47411b8bb0d5ac04ded1,22731,workflow_prueba,29.53,2022-11-17 11:10:28 UTC,,,"{""source"":""api"",""session"":""12f77f2748abe65f49bbbed4bd02d3efc1c5675cb4c18fb7ba9a951e4116a02f"",""viewport"":{""width"":1873,""height"":961},""started_at"":""2022-11-17T11:10:22.465Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.42"",""utc_offset"":""-3600"",""finished_at"":""2022-11-17T11:10:27.848Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1280,""clientHeight"":720,""naturalWidth"":1280,""naturalHeight"":720}],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-11-17T11:08:36.316Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""59679""}","[{""task"":""T0"",""task_label"":""¿Ves algún meteoro en la secuencia de imágenes?"",""value"":""No.""},{""task"":""T1"",""task_label"":""¿Qué es?"",""value"":""Bicho""}]","{""82613676"":{""retired"":{""id"":109476652,""workflow_id"":22731,""classifications_count"":30,""created_at"":""2022-11-16T19:43:29.437Z"",""updated_at"":""2022-11-17T11:09:31.909Z"",""retired_at"":""2022-11-17T11:09:31.901Z"",""subject_id"":82613676,""retirement_reason"":""classification_count""},""Filename"":""img10.gif""}}",82613676
